'(-?(?:0|[1-9]\\d*))(\\.\\d+)?([eE][-+]?\\d+)?'	55,113,233,287,288,302,323,340,355,383,422,436,507,510,580,594,602,622,627,729,752,759,780,849,852,866,878,927,935,961,989,1003,1004,1007,1012,1015,1025,1032,1033,1054,1078,1086,1087,1122,1158,1184,1194,1199,1221,1247,1269,1328,1469,1495,1498,1501,1509,1511,1517,1580,1634
'(?P<option>[^:=\\s][^:=]*)\\s*(?P<vi>[:=])\\s*(?P<value>.*)$'	12,287,381,412,602,759,852,961,1054,1087,1221,1509,1511
'(?P<delim>[^\\w\n"\'])(?P<space> ?)(?P<quote>["\']).*?(?P=quote)(?P=delim)'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511,1580
'^([:,;#%.\\sa-zA-Z0-9!]|\\w-\\w|\'[\\s\\w]+\'|"[\\s\\w]+"|\\([\\d,\\s]+\\))*$'	220,454,666,707,927,1003,1122,1247,1263,1290,1469,1580,1594
'\\s*([a-zA-Z_][-.:a-zA-Z_0-9]*)(\\s*=\\s*(\\\'[^\\\']*\\\'|"[^"]*"|[-a-zA-Z0-9./,:;+*%?!&$\\(\\)_#=~@]*))?'	12,287,381,412,602,759,852,961,1054,1087,1221,1509,1511
'.*INTERNALDATE "(?P<day>[ 0123][0-9])-(?P<mon>[A-Z][a-z][a-z])-(?P<year>[0-9][0-9][0-9][0-9]) (?P<hour>[0-9][0-9]):(?P<min>[0-9][0-9]):(?P<sec>[0-9][0-9]) (?P<zonen>[-+])(?P<zoneh>[0-9][0-9])(?P<zonem>[0-9][0-9])"'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511,1580
'\n    \\""" [^"\\\\]* (?:\n                     (?: \\\\. | "(?!"") )\n                     [^"\\\\]*\n                 )*\n    (?: \\""" )?\n\n|   " [^"\\\\\\n]* (?: \\\\. [^"\\\\\\n]* )* "?\n\n|   \'\'\' [^\'\\\\]* (?:\n                   (?: \\\\. | \'(?!\'\') )\n                   [^\'\\\\]*\n                )*\n    (?: \'\'\' )?\n\n|   \' [^\'\\\\\\n]* (?: \\\\. [^\'\\\\\\n]* )* \'?\n'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511,1580
'^-*\n'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'.*"([^"]+)"$'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'^\\s*(#.*)?$'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'_\\((.*?)\\)(?s)'	251,252,1087,1104,1257,1386,1415,1469,1495,1536,1555,1580
'^([0-9]+) ?(.*)\n?'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'.*{(?P<size>\\d+)}$'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'^([^ \t]+)[ \t]+(.*)$'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'^(.*\\s+)?(.*?)(\\(.*)?'	283,332,339,356,518,538,670,689,787,832,1000,1288
'[a-zA-Z][-_.a-zA-Z0-9]*'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
' (\\d+\\.\\d+(\\.\\d+)*)'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'^\\s*(>>>|\\.\\.\\.) (.*)$'	339,356,538,642,670,776,832,971,1000,1203,1288,1299
'((^|;)\\s*charset=)([^;]*)'	22,38,60,64,72,94,790,881,928,1068,1150,1169
'\\$([a-zA-Z_][a-zA-Z_0-9]*)'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'^(?P<group>[^ \t]+)[ \t]+(.*)$'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'\\* (?P<type>[A-Z-]+)( (?P<data>.*))?'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'(?P<feature>[A-Za-z0-9][A-Za-z0-9\\-]*) ?'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'^\\[\\[\\[\\s*(.*?)\\s*\\]\\]\\]\\s*(\\S+)$'	589,612,938,1056,1116,1124,1305,1388,1447,1451,1471,1480
'\\[(?P<type>[A-Z-]+)( (?P<data>[^\\]]*))?\\]'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'^content-type:.*multipart/.*boundary="?([^;"\n]*)'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'\\* (?P<data>\\d+) (?P<type>[A-Z-]+)( (?P<data2>.*))?'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'^name="(.*)"\\s+certificate="(.*)"\\s+private_key="(.*)"$'	589,612,938,1056,1116,1124,1305,1388,1447,1451,1471,1480
'^(content-type:.*charset=")(us-ascii|iso-8859-[0-9]+)(".*)'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'(__libc_init)|(GLIBC_([0-9.]+))|(libc(_\\w+)?\\.so(?:\\.(\\d[0-9.]*))?)'	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'(\\s+|[^\\s\\w]*\\w+[a-zA-Z]-(?=\\w+[a-zA-Z])|(?<=[\\w\\!\\"\\\'\\&\\.\\,\\?])-{2,}(?=\\w))'	12,287,412,602,636,759,852,961,1125,1221,1509,1511
'\n  =\\?                   # literal =?\n  (?P<charset>[^?]*?)   # non-greedy up to the next ? is the charset\n  \\?                    # literal ?\n  (?P<encoding>[qb])    # either a "q" or a "b", case insensitive\n  \\?                    # literal ?\n  (?P<atom>.*?)         # non-greedy up to the next ?= is the atom\n  \\?=                   # literal ?=\n  '	12,287,412,602,759,852,961,1054,1087,1221,1509,1511
'".*"$'	306,322,464,467,505,534,1007,1015,1032,1404,1466
'(\\\\*)"'	306,322,467,505,534,557,896,1007,1223,1420,1466
'\\n\\s*$'	12,143,188,213,287,602,1054,1087,1094,1509,1583
'\\/\\/.*$'	0,75,119,768,785,825,1007,1015,1032,1054,1301
'\\s*;\\s*'	12,64,412,456,759,852,961,1221,1247,1511,1571
'\\n\\s*//'	21,82,89,147,181,1004,1074,1075,1184,1426,1495
'/\\*.*\\*/'	0,75,119,534,785,1007,1015,1032,1054,1301,1466
'[_A-Za-z]\\w*'	416,592,852,896,994,1007,1301,1403,1511,1560,1598
'.*?(?=$|\\$\\$)'	416,592,852,896,994,1007,1301,1403,1511,1560,1598
'(.*  )(\\w+)\\n'	12,412,549,759,852,961,1054,1087,1221,1511,1580
'\\{\\{.*?\\}\\}'	113,147,153,181,251,305,498,1087,1267,1505,1555
'\\$[_A-Za-z]\\w*'	416,592,852,896,994,1007,1301,1403,1511,1560,1598
'^.*[/\\\\](.*:)\\d+\\n'	416,592,852,896,994,1007,1301,1403,1511,1560,1598
'^([^\\[\\]]+)(\\[.*\\])?$'	0,75,119,768,785,825,1007,1015,1032,1054,1301
'\\nStack trace:\\n(.|\\n)*'	416,592,852,896,994,1007,1301,1403,1511,1560,1598
'Stack trace:(.|\\n)*?\\n\\n'	416,592,852,896,994,1007,1301,1403,1511,1560,1598
'^(?P<proto>unix):(?P<path>.*)$'	100,190,200,619,658,950,1247,1399,1403,1485,1570
'^\\s*#\\s*include\\s*"(src/.+)"'	416,592,852,896,994,1007,1301,1403,1511,1560,1598
'encoding\\s*=\\s*[\'"]([^"\']+)["\']'	12,73,287,412,602,759,852,961,1221,1509,1511
'^\\[\\s*RUN\\s*\\].*\\.(\\w+(/\\w+)?)'	416,592,852,896,994,1007,1301,1403,1511,1560,1598
'<meta.*?charset=["\\\']*(.+?)["\\\'>]'	619,869,927,1263,1292,1399,1439,1469,1535,1580,1594
'.*[/\\\\](.+)(\\:\\d+|\\(\\d+\\))\\: '	416,592,852,896,994,1007,1301,1403,1511,1560,1598
'^@@ -(\\d+),?(\\d*) \\+(\\d+),?(\\d*) @@$'	147,173,181,201,295,369,959,1025,1177,1276,1496
'^const\\s+([a-zA-Z0-9_]+)\\s*=\\s*([^;]*);$'	306,322,464,467,505,534,883,1007,1300,1404,1466
'([-_a-zA-Z0-9]+)(\\s*.*?)(?=,\\s+(?:/|-|--)|$)'	95,302,849,878,1004,1012,1086,1158,1495,1525,1578
'(.*  )(\\w+)(( &lt;cycle.*&gt;)? \\[\\d+\\])\\n'	12,412,549,759,852,961,1054,1087,1221,1511,1580
'^macro\\s+([a-zA-Z0-9_]+)\\s*\\(([^)]*)\\)\\s*=\\s*([^;]*);$'	306,322,464,467,505,534,883,1007,1300,1404,1466
'^python\\s+macro\\s+([a-zA-Z0-9_]+)\\s*\\(([^)]*)\\)\\s*=\\s*([^;]*);$'	306,322,464,467,505,534,883,1007,1300,1404,1466
'\\s*#'	171,206,441,628,919,1007,1184,1204,1249,1381
'\\s*#.*'	306,322,467,505,534,896,1007,1015,1032,1466
'//.*\\n'	306,322,464,467,505,534,1007,1300,1404,1466
'\\((.*?)\\)'	147,181,278,296,320,432,819,1147,1366,1557
'\\beval\\s*\\('	306,322,464,467,505,534,1007,1300,1404,1466
'^([^:]*):(.*)$'	12,287,412,602,759,852,961,1221,1509,1511
'\\bwith\\s*\\('	306,322,464,467,505,534,1007,1300,1404,1466
'^\\s*[^#\\s].*'	220,927,959,1122,1263,1276,1290,1469,1580,1594
'<url>(.*)</url>'	1104,1257,1263,1290,1386,1415,1536,1580,1594,1634
'^//([^/?]*)(.*)$'	12,287,510,602,774,1054,1087,1495,1509,1580
'\\s*revision="(\\d+)"'	1104,1257,1263,1290,1386,1415,1536,1580,1594,1634
'^[a-z0-9][-+.a-z0-9]*:'	220,927,959,1122,1263,1276,1290,1469,1580,1594
'[_a-zA-z][_a-zA-Z0-9]*$'	12,412,498,759,852,961,1087,1221,1511,1580
"'(\\\\.[^\\\\]*|[^\\\\])'"	12,412,759,852,961,1054,1087,1221,1511,1580
'^#! */usr/local/bin/python'	12,412,759,852,961,1054,1087,1221,1511,1580
'/\\*([^*]+|\\*+[^/])*(\\*+/)?'	12,412,759,852,961,1054,1087,1221,1511,1580
'url\\s*\\(\\s*[^#\\s][^)]+?\\)'	220,927,959,1122,1263,1276,1290,1469,1580,1594
'#define ([A-Z][A-Za-z0-9_]+) (.*)\n'	12,287,602,1054,1087,1263,1290,1509,1580,1594
'Shipping="?FedEx"?;\\s*\\$Path="\\/acme"'	12,412,759,774,852,961,1087,1221,1511,1580
'Riding_Rocket_0023.*Rocket_Launcher_0001'	12,412,759,774,852,961,1087,1221,1511,1580
'(?:([\\w ]+) ([\\w.]+) .*Version ([\\d.]+))'	12,287,412,602,759,852,961,1221,1509,1511
'^[\t ]*#[\t ]*include[\t ]+<([a-zA-Z0-9_/\\.]+)'	12,412,759,852,961,1054,1087,1221,1511,1580
'^[\t ]*#[\t ]*define[\t ]+([a-zA-Z0-9_]+)[\t ]+'	12,412,759,852,961,1054,1087,1221,1511,1580
'Customer="?WILE_E_COYOTE"?;\\s*\\$Path="\\/acme"'	12,412,759,774,852,961,1087,1221,1511,1580
'^[ \t]*(def|class)[ \t]+([a-zA-Z0-9_]+)[ \t]*[:\\(]'	12,412,759,852,961,1054,1087,1221,1511,1580
'<!ENTITY +(\\w+) +CDATA +"([^"]+)" +-- +((?:.|\n)+?) *-->'	12,412,759,852,961,1054,1087,1221,1511,1580
'Part_Number="?Rocket_Launcher_0001"?;\\s*\\$Path="\\/acme"'	12,412,759,774,852,961,1087,1221,1511,1580
'^[ \\t]*(def|class)[ \\t]+([a-zA-Z_][a-zA-Z0-9_]*)[ \\t]*[:\\(]'	12,412,759,852,961,1054,1087,1221,1511,1580
'PART_NUMBER=RIDING_ROCKET_0023;\\s*PART_NUMBER=ROCKET_LAUNCHER_0001'	12,412,759,774,852,961,1087,1221,1511,1580
'^[\t ]*#[\t ]*define[\t ]+([a-zA-Z0-9_]+)\\(([_a-zA-Z][_a-zA-Z0-9]*)\\)[\t ]+'	12,412,759,852,961,1054,1087,1221,1511,1580
"'.*'$"	306,322,464,467,505,534,1007,1404,1466
'"[^"]*"'	322,416,467,505,534,1199,1300,1404,1466
'cc_(.*)$'	308,322,389,467,505,534,743,1216,1466
'v[0-9]+.*'	308,322,389,467,505,534,743,1216,1466
'(.*)\\|(.*)'	308,322,389,467,505,534,743,1216,1466
'@code{(.*?)}'	12,412,759,852,961,1054,1087,1221,1511
'\\w+(\\.\\w+)*'	662,1033,1087,1257,1415,1536,1580,1594,1634
'[_a-zA-Z]\\w*$'	308,322,389,467,505,534,743,1216,1466
'init\\((.*)\\):'	12,101,412,759,852,961,1087,1221,1511
'/\\.(?![^.]*$)/'	45,59,151,164,238,371,1345,1507,1516
'(\\d+\\.\\d+)(.*)'	308,322,389,467,505,534,743,1216,1466
'[\\t ]+(?![^{]*})'	308,322,389,467,505,534,743,1216,1466
'<([^<\\s]+?)\\s*/>'	147,181,190,220,325,582,622,915,1597
'(\\s)@\\s*([^\\s]+)'	308,322,389,467,505,534,743,1216,1466
'^([a-zA-Z0-9_]+)=(.*)'	12,412,759,852,961,1087,1221,1511,1580
'\\s*([^: ]*)\\s*:(.*)'	306,322,464,467,505,534,1300,1404,1466
'Version:.*-r(\\d+)\\s*$'	662,1033,1087,1257,1415,1536,1580,1594,1634
'^([A-Z]+)([1-9][0-9]*)$'	12,412,759,852,961,1087,1221,1511,1580
'[a-zA-Z_][a-zA-Z0-9_]*$'	422,538,557,747,1223,1288,1420,1517,1580
'^def\\s*(\\w+)\\s*=(.*)$'	306,322,464,467,505,534,1300,1404,1466
'^\\s*\\*\\w+(\\+\\+|--);'	322,416,467,505,534,1199,1300,1404,1466
'^[a-zA-Z][a-zA-Z0-9\\-_]*$'	12,287,425,602,1050,1054,1087,1509,1580
'\\s*(t_[a-zA-Z_0-9]*)\\s*='	225,256,635,689,1007,1015,1032,1143,1543
'^([a-zA-Z0-9_]+)[ \t]*=(.*)'	12,412,759,852,961,1087,1221,1511,1580
'<include.*?>(.*?)</include>'	308,322,389,467,505,534,743,1216,1466
'Out\\[(\\d+)\\]:\\s?(.*)\\s*'	538,642,747,776,971,1000,1203,1288,1580
'In \\[(\\d+)\\]:\\s?(.*)\\s*'	538,642,747,776,971,1000,1203,1288,1580
'\\s*def\\s+(t_[a-zA-Z_0-9]*)\\('	225,256,635,689,1007,1015,1032,1143,1543
'^_imp__(.*) in python\\d+\\.dll'	12,412,759,852,961,1087,1221,1511,1580
'\\s*def\\s+(p_[a-zA-Z_0-9]*)\\('	225,256,689,757,1007,1015,1032,1143,1543
'(function\\b[^(]*)\\((.*)\\)\\{$'	306,322,464,467,505,534,1007,1404,1466
'([a-zA-Z\\d]+) \\[(\\d+)\\] (.*)'	12,412,759,852,961,1054,1087,1221,1511
'(\\\\*)(\\(\\?P<[^>]*>|\\((?!\\?))'	317,559,921,1047,1095,1234,1277,1580,1592
'^\\s*prefix\\s+([\\w\\_\\.\\-\\/]+)$'	306,322,464,467,505,534,1300,1404,1466
'^\\$([_a-zA-Z]\\w*|{[_a-zA-Z]\\w*})$'	308,322,389,467,505,534,743,1216,1466
'\\$\\([^\\$]*(\\$[^\\)][^\\$]*)*\\$\\)'	308,322,389,467,505,534,743,1216,1466
'^\\s*#\\s*include\\s*([<"])([^>"]*)[>"].*$'	322,416,467,505,534,1199,1300,1404,1466
'(^|\\n)(?P<level>#{1,6})(?P<header>.*?)#*(\\n|$)'	236,247,552,606,919,1007,1223,1395,1420
'^([A-Z]+)([1-9][0-9]*)(?::([A-Z]+)([1-9][0-9]*))?$'	12,412,759,852,961,1087,1221,1511,1580
'^\\s*(?P<kw>[a-z]+)(\\s+(?P<id>[a-zA-Z_]\\w*))?[^\\w]'	12,412,759,852,961,1054,1087,1221,1511
'^\\* ([^:]*):(:|[ \t]*([^\t,\n.]+)([^ \t\n]*))[ \t\n]*'	12,412,759,852,961,1054,1087,1221,1511
'^\\s*#?\\s*end\\s+(?P<kw>[a-z]+)(\\s+(?P<id>[a-zA-Z_]\\w*))?[^\\w]'	12,412,759,852,961,1054,1087,1221,1511
'\\s*(?P<red>\\d+)\\s+(?P<green>\\d+)\\s+(?P<blue>\\d+)\\s+(?P<name>.*)'	12,412,759,852,961,1054,1087,1221,1511
'((?:0x[0-9a-fA-F]+\\+?)+)\\s+((?:(?:0x[0-9a-fA-Z]+|<[A-Za-z]+>)\\+?)*)\\s*(#.+)?'	12,412,759,852,961,1087,1221,1511,1580
'x*'	12,412,759,852,961,1087,1221,1511
'b*'	12,412,759,852,961,1087,1221,1511
'a*'	12,412,759,852,961,1087,1221,1511
':*'	12,412,759,852,961,1087,1221,1511
'0*$'	12,287,602,1054,1068,1087,1509,1580
'(:*)'	12,412,759,852,961,1087,1221,1511
'(:)*'	12,412,759,852,961,1087,1221,1511
'\\w*'	119,813,927,1003,1007,1015,1032,1580
'/*(.*)'	308,322,467,505,534,743,1216,1466
'[0-9]*'	119,813,861,927,1003,1007,1015,1032
'"(.*)"'	106,126,557,837,1223,1347,1420,1495
'(?::*)'	12,412,759,852,961,1087,1221,1511
'(:)(:*)'	12,412,759,852,961,1087,1221,1511
'[ \\t]*'	55,412,759,852,908,961,1221,1511
'^\\s*@?#'	113,147,181,251,498,1087,1267,1555
'^\\?(.*)'	306,322,464,467,505,534,1300,1466
'</body.*?>'	82,89,360,1004,1074,1075,1495,1523
'Wrote: (.*)'	308,322,467,505,534,743,1216,1466
'^(.*?)$(?m)'	992,1104,1257,1386,1415,1469,1536,1580
'(\\W*)(\\w*)'	533,896,1007,1015,1032,1172,1428,1493
'\\{\\$.*?\\}'	113,147,181,251,498,1087,1267,1555
'name="(.*?)"'	302,849,878,1004,1012,1086,1158,1495
'\\$\\{.*?\\}'	113,147,181,251,498,1087,1267,1555
'.*kallsyms.*'	306,322,464,467,505,534,1404,1466
'\\s*\\$\\$.*'	416,852,994,1007,1301,1511,1560,1598
'/dev/shm/\\S*'	306,322,464,467,505,534,1404,1466
'{([^}]*)}(.*)'	220,927,1122,1263,1290,1469,1580,1594
'py:(.*?)=["\']'	113,147,181,251,498,1087,1267,1555
'(\\\\*)([,;]+)'	306,322,467,505,534,896,1007,1466
'\\$\\((.*?)\\)'	306,322,467,505,534,896,1007,1466
'(a)(?=\\s\\1*)'	12,412,759,852,961,1087,1221,1511
'^([^:]*): *(.*)'	12,412,759,852,961,1087,1221,1511
'(a(?=\\s[^a]*))'	12,412,759,852,961,1087,1221,1511
'^([^:]*):\\t(.*)'	12,412,759,852,961,1087,1221,1511
'//\\s+Files:(.*)'	306,322,464,467,505,534,1300,1466
'([0-9.]+)(\\S*)$'	46,147,162,181,251,619,1087,1267
'.*/|\\.$|\\.\\.$'	308,322,467,505,534,743,1216,1466
'\\s*/\\*\\s*\\*/'	533,896,1007,1015,1032,1172,1428,1493
'(a(?=\\s[abc]*))'	12,412,759,852,961,1087,1221,1511
'^\\s*\\$\\$.*\\n'	416,852,994,1007,1301,1511,1560,1598
'//\\s+Flags:(.*)'	306,322,464,467,505,534,1300,1466
'(\\$\\((.*?)\\))'	306,322,467,505,534,896,1007,1466
'(>[ \\t]*)(.*\\n)'	113,147,181,251,498,1087,1267,1555
' *({.*}) = ({.*})$'	306,322,467,505,534,896,1007,1466
'[a-f0-9]+\\s+<.*:$'	306,322,464,467,505,534,1404,1466
'</?xsl:([^>]*)/?>?'	113,147,181,251,498,1087,1267,1555
"_(\\w(\\w|')*)_(.*)"	533,896,1007,1015,1032,1172,1428,1493
'<([^<>\\s]+?)\\s*/>'	220,454,666,707,927,988,1003,1247
'^(.*)=([-+]?[0-9]+)'	12,412,759,852,961,1087,1221,1511
'^(0|-?[1-9][0-9]*)$'	306,322,467,505,534,896,1007,1466
'"(.*)".*PRIMARY KEY$'	302,849,878,1012,1086,1495,1580,1634
'\\{%\\s*if\\s*.*?%\\}'	113,147,181,251,498,1087,1267,1555
'^\\$\\((.*)\\)(/(.*)|)$'	306,322,467,505,534,896,1007,1466
"\\*(\\w(\\w|')*)\\*(.*)"	533,896,1007,1015,1032,1172,1428,1493
'\\{%\\s*(block|extends)'	113,147,181,251,498,1087,1267,1555
'&.*?;|<.*?>|(\\w[\\w-]*)'	359,849,878,1012,1086,1495,1580,1634
'^\\$\\((.*?)\\)(/(.*))?$'	306,322,467,505,534,896,1007,1466
'(^|\\n)[ ]{0,3}>[ ]?(.*)'	236,247,552,606,919,1007,1223,1420
'(Okay|[EW]\\d{3}):\\s(.*)'	304,640,662,842,945,1199,1322,1505
'[A-Z][a-z]+([A-Z][a-z]*)+'	12,412,759,852,961,1087,1221,1511
"\\\\openout.*`(.*\\.aux)'"	322,389,467,505,534,743,1216,1466
'\\{include\\s+file=.*?\\}'	113,147,181,251,498,1087,1267,1555
'^([0-9a-fA-F]{8}) . (.*)$'	306,322,464,467,505,534,1300,1466
'^([a-zA-F0-9_-]*)[\\.]?.*$'	306,322,464,467,505,534,1300,1466
'\\{if\\s+.*?\\}.*?\\{/if\\}'	113,147,181,251,498,1087,1267,1555
'<div[^>]*navigat.*?</div.*?>'	12,412,531,759,852,961,1221,1511
'<address.*?>.*?</address.*?>'	12,412,531,759,852,961,1221,1511
'^([^.]*)\\.([^:]*):[\\t ]+(.*)'	12,412,759,852,961,1087,1221,1511
'^\\s*#\\s*include\\s*"(gtest/.+)"'	416,852,994,1007,1301,1511,1560,1598
'^\\s*\\d+\\s(\\.\\S+)\\s+[a-f0-9]'	306,322,464,467,505,534,1404,1466
'#s*define\\s+HASHVERSION\\s+2\\s*'	12,412,759,852,961,1087,1221,1511
'#s*define\\s+WITH_LIBINTL\\s+1\\s*'	12,412,759,852,961,1087,1221,1511
'\\s*def\\s*([_\\w][_\\w\\d]*)\\s*\\('	422,462,690,747,1119,1469,1517,1580
'^\\s*([-\\w]+\\s*:[^:;]*(;\\s*|$))*$'	220,927,1122,1263,1290,1469,1580,1594
'\\{foreach\\s+.*?\\}.*?\\{/foreach\\}'	113,147,181,251,498,1087,1267,1555
'([Ww]/)?(?:"(.*?)"|(.*?))(?:\\s*,\\s*|$)'	992,1104,1257,1386,1415,1469,1536,1580
'&(?:([a-zA-Z][-.a-zA-Z0-9]*)|#([0-9]+))(;?)'	12,287,510,602,774,1054,1087,1509
'([^\\s;,]+)(?:[^,]*?;\\s*q=(\\d*(?:\\.\\d+)?))?'	992,1104,1257,1386,1415,1469,1536,1580
'<a href="([^"]*)"[^>]* id="lookup_id_inquisition"'	302,849,878,1004,1012,1086,1158,1495
'[ \t]*([A-Z0-9a-z_]+)[ \t]*=[ \t]*([-0-9]+)[, \t]*'	12,412,759,852,961,1087,1221,1511
'^\\s+.*context\\s+((?:"[^"]*?")|(?:\'[^\']*?\'))\\s*'	849,878,1012,1086,1158,1495,1580,1634
' 0001:[0-9a-fA-F]{8}\\s*([_\\?@$0-9a-zA-Z]*)\\s*([0-9a-fA-F]{8}).*'	306,322,464,467,505,534,1300,1466
'#define[ \t]+([A-Z0-9a-z_]+)[ \t]+([0-9]+)[ \t]*/\\*[ \t]*(.*)[ \t]*\\*/'	12,412,759,852,961,1087,1221,1511
'^([a-f0-9]+)\\s(.{7})\\s(\\S+)\\s+([a-f0-9]+)\\s+(?:\\.hidden\\s+)?(.*)$'	306,322,464,467,505,534,1404,1466
'[ \t]*([A-Z0-9a-z_]+)[ \t]*=[ \t]*([-0-9]+)[, \t]*/\\*[ \t]*(.*)[ \t]*\\*/'	12,412,759,852,961,1087,1221,1511
'Copyright [\\d-]*20[0-1][0-9] the V8 project authors. All rights reserved.'	306,322,464,467,505,534,1404,1466
'^Project\\("{8BC9CEB8-8B4A-11D0-8D11-00A0C91BC942}"\\) = "(.*)", "(.*)", "(.*)"$'	306,322,467,505,534,896,1007,1466
'^([ABCEGHJKLMNPRSTVXY]\\d[ABCEGHJKLMNPRSTVWXYZ]) *(\\d[ABCEGHJKLMNPRSTVWXYZ]\\d)$'	302,849,878,1012,1086,1158,1495,1634
'^(#[0-9a-f]+|rgb\\(\\d+%?,\\d*%?,?\\d*%?\\)?|\\d{0,2}\\.?\\d{0,2}(cm|em|ex|in|mm|pc|pt|px|%|,|\\))?)$'	220,927,1122,1263,1290,1469,1580,1594
'\\s*([a-zA-Z_][-.:a-zA-Z_0-9]*)(\\s*=\\s*(\\\'[^\\\']*\\\'|"[^"]*"|[-a-zA-Z0-9./:;+*%?!&$\\(\\)_#=~]*))?'	43,330,412,759,852,961,1221,1511
'(?:;\\s*|\\s+)(\\b\\w{2}\\b(?:-\\b\\w{2}\\b)?)\\s*;|(?:\\(|\\[|;)\\s*(\\b\\w{2}\\b(?:-\\b\\w{2}\\b)?)\\s*(?:\\]|\\)|;)'	992,1104,1257,1386,1415,1469,1536,1580
'(\\\\*)(?:(?::([a-zA-Z_][a-zA-Z_0-9]*)?()(?:#(.*?)#)?)|(?:<([a-zA-Z_][a-zA-Z_0-9]*)?(?::([a-zA-Z_]*)(?::((?:\\\\.|[^\\\\>]+)+)?)?)?>))'	559,921,1047,1095,1234,1277,1580,1592
'(?smx)\n    (<\\?.*?\\?>)?\\s*\n    <!DOCTYPE\\s+(\n     [a-zA-Z_][a-zA-Z0-9]*\\s+\n     [a-zA-Z_][a-zA-Z0-9]*\\s+\n     "[^"]*")\n     [^>]*>\n'	113,147,181,251,498,1087,1267,1555
'^(?:\\.\\s*(include|undef|error|warning|if|else|elif|endif|for|endfor)|\\s*(ifeq|ifneq|ifdef|ifndef|else|endif|-?include|define|endef|:))(?=\\s)'	113,147,181,251,498,1087,1267,1555
'<li>Plot: <a href=".+/admin_views/plot/1/">World Domination</a>\\s*<ul>\\s*<li>Plot details: <a href=".+/admin_views/plotdetails/1/">almost finished</a>'	302,849,878,1004,1012,1086,1158,1495
'\n    ((?P<name>\\w+)\\s*=\\s*)?\n    (?P<value>\n        True|False|\n        \\d+.\\d+|\n        \\d+.|\n        \\d+|\n        \\w+|\n        [urUR]?(?P<stringval>"[^"]*?"|\'[^\']*\')\n    )\\s*,\n'	992,1104,1257,1386,1415,1469,1536,1580
'\n  =\\?                   # literal =?\n  (?P<charset>[^?]*?)   # non-greedy up to the next ? is the charset\n  \\?                    # literal ?\n  (?P<encoding>[qb])    # either a "q" or a "b", case insensitive\n  \\?                    # literal ?\n  (?P<encoded>.*?)      # non-greedy up to the next ?= is the encoded string\n  \\?=                   # literal ?=\n  '	43,412,759,852,961,1221,1511,1580
'50*$'	12,287,602,1054,1087,1509,1580
'\\[.*$'	322,467,505,534,743,1216,1466
'[ \n]*{'	12,412,759,852,961,1221,1511
'=[ =]*$'	147,162,181,251,619,1087,1267
'-[ -]*$'	147,162,181,251,619,1087,1267
'\\(.*\\)'	757,1007,1015,1032,1087,1415,1580
u'<[^>]*>'	55,558,795,813,1150,1302,1326
'\\s*(#|$)'	560,562,594,737,1087,1115,1248
'(\\.0+)*$'	305,412,759,852,961,1221,1511
'\\s*-f\\s+'	420,543,596,993,1223,1420,1499
'\\s*-e\\s+'	420,543,596,993,1223,1420,1499
'<\\S[^>]*>'	220,454,666,707,927,1003,1247
'[ \\t]*(#)'	261,412,759,852,961,1221,1511
'\\s([^a]*)'	12,412,759,852,1087,1221,1511
'</form\\s*>'	302,849,878,1012,1086,1158,1495
'\\s*-[ef]\\s+'	420,543,596,993,1223,1420,1499
'(\\s*\\n\\s*)'	173,552,606,800,1223,1420,1469
'^[a-zA-Z_]\\w*'	322,467,505,534,712,1216,1466
'^([^/]+)(/.*)$'	225,287,510,602,774,1495,1509
'(\\s*#)|(\\s*$)'	420,543,596,993,1223,1420,1499
'(?:^|\\n)\\s*//'	323,355,422,866,1004,1495,1517
'[^\\\\][^\\\\]*'	12,412,759,852,961,1221,1511
'%+ ?(.*)\n[ \t]*'	12,412,759,852,961,1221,1511
'\\+=[=+]+=\\+ *$'	147,162,181,251,619,1087,1267
'^\\d+_\\d+_?\\d*$'	322,467,505,534,712,1216,1466
'.*boost_(.*?)\\..*'	322,467,505,534,712,1216,1466
'[\\\\]end{([^}]*)}'	12,412,759,852,961,1221,1511
"\\\\openout.*`(.*)'"	322,467,505,534,743,1216,1466
